MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,OTYPE,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,SCRIPT_NUMBER_ID,HAS_COMPANION,IS_COMPANION,COMPANION_NAME,DIST,ABS_MAG_V,X,Y,Z
G 56-26,168.80172791666664,19.453313055555554,14.0,14.0,0.0198,0.0215,90.0,A,O,2020yCat.1350....0G,53.8866,HighPM*,M3.5V,C,2013AJ....145..102L,,0.0,False,False,,18.55748924593498,,10.147887816478898,-11.4191651142461,10.535817389777428
G 58-22,162.23344708333332,22.89000888888889,14.0,14.0,0.0481,0.0468,90.0,A,O,2020yCat.1350....0G,52.009,HighPM*,M3.5Ve,C,2003AJ....126.3007R,,0.0,False,False,,19.22744140437232,,-5.113554280531701,10.821809318228368,-15.047740981905976
G 6-7,51.68733416666666,19.244514722222224,14.0,14.0,0.0266,0.0215,90.0,A,O,2020yCat.1350....0G,55.3142,Eruptive*,M4.5V,E,,,0.0,False,False,,18.07854041096138,,2.476217365871944,16.501965986147095,6.956082916394991
G 62-18,198.52432541666664,3.899681111111111,14.0,14.0,0.0305,0.0284,90.0,A,O,2020yCat.1350....0G,51.2931,HighPM*,M3.80,D,2015ApJS..220...16T,,0.0,False,False,,19.495799629969724,,11.652225407106497,8.040126041257103,-13.404037433348536
G 63-32,202.33879749999997,11.440736944444446,14.0,14.0,0.0326,0.0182,90.0,A,O,2020yCat.1350....0G,52.3231,HighPM*,M3V,C,2014AJ....147...20N,,0.0,False,False,,19.112017445449524,,2.384271462398618,7.876776787872596,-17.249372390402787
G 63-36,203.1858695833333,16.810838611111112,9.0,9.0,146.71,113.62,97.0,A,O,2007A&A...474..653V,78.37,Eruptive*,M3.5Ve+M4Ve,C,1974ApJS...28....1J,,0.0,True,False,G 63-36A,12.759984688018372,,3.023555586702245,-4.896933102880055,-11.388387376556107
G 65-39,213.88562166666662,4.658738888888889,14.0,14.0,0.3549,0.273,90.0,A,O,2020yCat.1350....0G,72.0042,SB*,M5.69,D,2015ApJ...802L..10T,,0.0,False,False,,13.888078750961752,,-0.720218893870255,-0.18952936846769342,-13.868096291716316
G 65-49,216.23326749999998,8.887625,14.0,14.0,0.0411,0.0346,90.0,A,O,2020yCat.1350....0G,76.7826,HighPM*,M3V,C,2014AJ....147...20N,12.256999969482422,0.0,False,False,,13.023784034403628,11.683314039682328,9.616801964150081,-5.720573751533462,6.664165852555919
G 65-53,217.07323541666665,5.312721666666667,14.0,14.0,0.0634,0.0484,90.0,A,O,2020yCat.1350....0G,52.6616,HighPM*,M3.5V,C,2013AJ....145..102L,,0.0,False,False,,18.989168578242968,,-10.237532617664579,-3.204370184103974,-15.668869165271923
G 65-54,217.08966291666664,5.317026944444444,14.0,14.0,0.0304,0.0233,90.0,A,O,2020yCat.1350....0G,52.729,HighPM*,M3.0V,C,2013AJ....145..102L,,0.0,False,False,,18.964895977545563,,-10.234359832961434,-3.3889441552214596,-15.602570806164598
G 67-15,340.66146749999996,17.669243333333334,14.0,14.0,0.0332,0.032,90.0,A,O,2020yCat.1350....0G,50.4653,HighPM*,M2.5V,C,2013AJ....145..102L,11.704000473022461,0.0,False,False,,19.815596063037376,10.218964769713171,1.5083386668934378,7.390168957958944,-18.323977858866684
G 68-5,349.36726416666664,19.613115555555556,14.0,14.0,0.5607,0.4893,90.0,A,O,2020yCat.1350....0G,60.7714,Low-Mass*,M2V,C,2014AJ....147...20N,,0.0,False,False,,16.45510881763461,,-9.459459013971241,-7.1982838359989945,11.378662099719373
G 68-8,350.4060358333333,17.29038638888889,14.0,14.0,0.0196,0.017,90.0,A,O,2020yCat.1350....0G,94.3667,HighPM*,M3.5V,C,2013AJ....145..102L,11.710000038146973,0.0,False,False,,10.59695846098253,11.584093878407742,0.014560240844340714,-0.12234250252933085,-10.596242208219413
G 69-47,16.406843749999997,28.49265888888889,14.0,14.0,0.2071,0.1881,90.0,A,O,2020yCat.1350....0G,79.9263,SB*,M5.42,D,2015ApJS..220...16T,,0.0,False,False,,12.511526243551874,,9.350985751589446,7.858347956679972,-2.7099302220540977
G 7-34,64.32722333333332,8.822781944444444,14.0,14.0,0.0314,0.0263,90.0,A,O,2020yCat.1350....0G,68.5617,Eruptive*,M5V,C,2014AJ....147...20N,13.84000015258789,0.0,False,False,,14.585402637332503,13.020408039890118,-0.9058666511586018,-11.987210833335737,8.259549148747949
G 7-4,56.83703874999999,8.696414444444445,14.0,14.0,0.0303,0.0204,90.0,A,O,2020yCat.1350....0G,80.0552,HighPM*,M5V,C,2014AJ....147...20N,,0.0,False,False,,12.49138094714647,,-8.93696198191531,-2.6510565443745917,8.314878694188078
